"","PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported"
"6377","6744_02","Mars","False","F/1399/P","TRAPPIST-1e",38,"False",1717,16,39,0,48,"Ane Nan","False"
"1476","1564_01","Mars","True","F/303/S","TRAPPIST-1e",23,"False",0,0,0,0,0,"Weers Merie","False"
"1549","1640_01","Earth","False","G/262/P","TRAPPIST-1e",21,"False",305,0,1,618,2,"Essara Scotterkins","True"
"5080","5424_02","","False","E/342/P","TRAPPIST-1e",64,"False",469,700,2,1,0,"Docks Dal","False"
"1027","1091_01","Mars","True","F/223/P","TRAPPIST-1e",35,"False",0,0,0,0,0,"Dills Miste","True"
"7840","8366_05","Earth","","G/1364/P","TRAPPIST-1e",1,"False",0,0,0,0,0,"Dorah Burnewman","False"
"3017","3272_01","Earth","","G/518/S","TRAPPIST-1e",40,"False",0,0,895,0,0,"Clarry Kellynn","True"
"4766","5088_01","Earth","False","F/972/S","55 Cancri e",22,"False",0,0,0,1600,168,"Jonard Horndley","True"
"5353","5718_01","Earth","True","G/927/S","TRAPPIST-1e",20,"False",0,0,0,0,0,"Racyle Kaney","True"
"3638","3911_03","Earth","True","G/640/S","PSO J318.5-22",18,"False",0,0,0,0,0,"","True"
"8391","8968_01","Europa","True","E/588/S","TRAPPIST-1e",51,"False",0,0,0,0,0,"Phamark Watorivedy","True"
"4325","4607_01","Earth","False","G/751/P","PSO J318.5-22",23,"False",0,138,4,412,220,"Ronard Hoppers","False"
"4230","4500_01","Earth","False","F/847/S","TRAPPIST-1e",24,"False",83,0,129,504,0,"Gaylah Mcdanield","False"
"2064","2209_01","Earth","False","F/433/S","TRAPPIST-1e",29,"False",1356,20,0,13,0,"","False"
"94","0101_01","Mars","True","","TRAPPIST-1e",31,"False",0,0,0,0,0,"Book Trad","True"
"6211","6565_02","Mars","False","F/1255/S","TRAPPIST-1e",59,"False",126,0,127,11,1393,"Wors Emead","False"
"4014","4274_01","Earth","False","G/698/S","TRAPPIST-1e",24,"False",0,717,222,8,1,"Evey Kellyons","True"
"5822","6162_01","Earth","False","F/1181/S","55 Cancri e",22,"False",0,0,1,575,0,"Bonyan Hineyley","False"
"6203","6558_01","Earth","False","F/1363/P","TRAPPIST-1e",31,"False",3,0,0,747,43,"Philda Cleminglas","True"
"6706","7077_01","Earth","False","F/1353/S","TRAPPIST-1e",36,"False",21,0,844,0,0,"Idarry Oneidson","False"
"7942","8479_01","Earth","False","F/1738/P","TRAPPIST-1e",27,"",0,0,0,716,0,"Heremy Cardner","False"
"6520","6883_01","Earth","False","G/1120/S","TRAPPIST-1e",26,"False",0,0,1,0,398,"Evaned Wolferguson","True"
"3096","3336_01","Mars","True","F/693/P","TRAPPIST-1e",60,"False",0,0,0,0,0,"Heat Tirt","True"
"8659","9235_01","Earth","False","F/1789/S","TRAPPIST-1e",30,"False",8,752,0,0,687,"Joanny Burchrison","True"
"5274","5625_05","Mars","False","E/352/P","TRAPPIST-1e",22,"False",804,0,378,0,0,"","False"
"7695","8210_01","Mars","False","D/241/S","TRAPPIST-1e",47,"False",1282,0,5,495,0,"Crat Ble","False"
"4065","4339_01","Mars","False","F/814/S","TRAPPIST-1e",47,"False",2044,0,95,0,120,"Ranch Reste","False"
"2799","3021_02","Earth","False","F/574/S","TRAPPIST-1e",37,"False",608,0,6,0,1637,"Billey Spencervan","False"
"8084","8639_01","Mars","True","E/567/S","TRAPPIST-1e",21,"False",0,0,0,0,0,"Wifts Berle","False"
"6635","6995_01","Earth","False","F/1334/S","55 Cancri e",24,"False",0,58,618,0,41,"Stany Hamberterry","False"
"3279","3520_02","Earth","True","","PSO J318.5-22",13,"False",0,0,0,0,0,"Lyny Wartyson","True"
"2847","3071_01","Europa","True","B/113/S","TRAPPIST-1e",16,"False",NA,0,0,0,0,"Saiphda Cracionfic","True"
"4716","5032_01","Europa","True","E/322/S","TRAPPIST-1e",32,"False",0,0,0,0,0,"Kochard Dicely","True"
"6589","6951_01","Europa","False","D/219/P","TRAPPIST-1e",37,"False",26,2898,9,0,40,"Vegas Lendly","True"
"6679","7041_01","Mars","True","F/1343/S","TRAPPIST-1e",18,"False",0,0,0,0,0,"Picers Panie","True"
"3351","3607_01","Mars","True","F/747/P","",31,"False",0,0,0,0,0,"Komos Dal","True"
"8042","8604_02","Mars","True","F/1765/P","TRAPPIST-1e",21,"False",0,0,0,0,0,"Halesh Stité","True"
"566","0591_01","Earth","True","G/86/S","PSO J318.5-22",19,"False",0,0,0,0,0,"Loreen Mcclayton","False"
"5973","6327_01","Mars","True","F/1308/P","TRAPPIST-1e",9,"False",0,0,0,0,0,"Rahars Casty","True"
"2658","2843_01","Mars","False","E/175/P","TRAPPIST-1e",50,"False",357,0,657,0,0,"Apsps Terte","False"
"8022","8585_01","Mars","False","D/259/S","TRAPPIST-1e",50,"False",748,164,269,0,0,"Cireal Kepie","False"
"4217","4492_01","Earth","True","G/736/P","TRAPPIST-1e",46,"False",0,0,0,0,0,"Ricke Nolds","True"
"517","0553_01","Europa","True","C/19/P","TRAPPIST-1e",40,"False",0,0,0,0,0,"Tope Valindle","True"
"5113","5465_02","","False","F/1132/P","TRAPPIST-1e",49,"False",226,11,2,1580,0,"Cings Chité","False"
"1992","2129_01","Earth","False","F/420/P","TRAPPIST-1e",17,"False",736,0,2,20,0,"Rice Camerrison","False"
"6328","6691_01","Earth","False","F/1390/P","TRAPPIST-1e",28,"False",62,202,542,0,NA,"Pamont Schwardson","True"
"2000","2136_01","Earth","False","G/343/S","TRAPPIST-1e",61,"False",2,0,17,868,28,"Sallie Waltonnedy","False"
"7924","8459_01","Earth","True","G/1355/S","PSO J318.5-22",43,"False",0,0,0,0,0,"Dorice Morandry","False"
"5817","6153_01","Europa","True","B/236/S","55 Cancri e",41,"False",0,0,0,0,0,"Weionan Genuild","True"
"4484","4770_02","Earth","True","F/900/S","PSO J318.5-22",18,"False",0,0,0,0,0,"Joyn Stantiagord","True"
"7880","8407_01","Earth","False","F/1613/S","TRAPPIST-1e",34,"False",44,1290,51,0,9,"Amandy Hessey","False"
"332","0372_01","Earth","False","F/85/P","TRAPPIST-1e",24,"False",0,5,0,2766,0,"","False"
"6285","6654_02","Earth","True","G/1086/S","55 Cancri e",12,"False",0,0,0,0,0,"","True"
"5020","5362_01","Europa","True","E/336/P","55 Cancri e",35,"False",0,0,0,0,0,"Meratz Prearright","True"
"1103","1166_01","Europa","False","C/43/P","55 Cancri e",30,"False",0,3564,926,1,1920,"Wasath Shoeweely","False"
"545","0572_01","Earth","False","F/105/S","TRAPPIST-1e",19,"False",1911,0,21,854,0,"Lesley Lamberguson","False"
"8404","8985_01","Earth","False","F/1842/P","55 Cancri e",22,"False",0,0,626,0,14,"Robyny Blancoy","False"
"523","0560_01","Earth","False","G/81/S","TRAPPIST-1e",4,"False",0,0,0,0,0,"Anniey Hortez","False"
"1996","2133_02","Mars","True","F/416/S","TRAPPIST-1e",16,"False",0,0,0,0,0,"Elfs Chrie","True"
"6057","6405_01","","False","F/1224/S","PSO J318.5-22",19,"False",54,0,0,42,986,"Rayne Toddleton","False"
"7167","7646_03","Europa","False","C/285/S","55 Cancri e",24,"False",145,4224,0,5,61,"Alwaide Sometery","True"
"6320","6675_02","Earth","False","E/427/P","PSO J318.5-22",24,"False",61,0,0,0,1495,"","False"
"8120","8670_01","Earth","True","G/1398/S","PSO J318.5-22",16,"False",0,0,0,0,0,"Evenna Williotters","True"
"5682","6030_02","Earth","True","G/981/S","TRAPPIST-1e",NA,"False",0,0,0,0,0,"Dord Steinardson","True"
"6291","6662_01","Earth","False","G/1087/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Coryl Whitez","False"
"1688","1796_01","Europa","True","C/67/S","TRAPPIST-1e",26,"",0,0,0,0,0,"Alcyon Hariourcal","True"
"5586","5949_02","Mars","True","F/1132/S","TRAPPIST-1e",18,"False",0,0,0,0,0,"Burs Shbre","True"
"4173","4451_01","","True","F/914/P","TRAPPIST-1e",35,"False",0,0,0,0,0,"Poloos Jamad","True"
"3903","4176_04","Mars","False","F/859/P","TRAPPIST-1e",38,"False",490,663,358,855,0,"Othawk Fla","False"
"6273","6639_01","Earth","True","G/1075/P","PSO J318.5-22",18,"False",0,0,0,0,0,"Nelsie Strony","True"
"5593","5955_02","Mars","False","F/1135/S","TRAPPIST-1e",27,"False",1379,0,414,0,805,"Frohs Sturt","False"
"6444","6802_01","Europa","False","A/68/P","55 Cancri e",42,"False",1751,516,0,12,672,"Eleb Disteady","False"
"1939","2074_01","Europa","False","D/69/S","TRAPPIST-1e",24,"False",1289,3343,0,4996,729,"Sadir Alaring","False"
"5231","5581_01","Europa","True","B/212/S","55 Cancri e",27,"False",0,0,0,0,NA,"Alpha Frolestty","True"
"1254","1326_01","Mars","False","F/257/S","TRAPPIST-1e",30,"False",1450,0,NA,0,1147,"Wales Gelte","False"
"3519","3775_01","Mars","True","F/712/S","TRAPPIST-1e",42,"False",0,0,0,0,0,"Coate Buche","True"
"6710","7082_01","Earth","False","E/473/S","TRAPPIST-1e",44,"False",143,47,0,717,87,"Benew Carezquez","False"
"1307","1384_05","Earth","False","E/105/S","",19,"False",189,510,0,0,0,"Fany Mayods","True"
"8292","8854_01","Earth","True","G/1429/S","TRAPPIST-1e",12,"False",0,0,0,0,0,"Pristy Hammons","False"
"2991","3236_02","Earth","False","F/676/P","TRAPPIST-1e",31,"False",593,540,238,0,77,"Carlen Woody","False"
"1109","1174_01","Earth","True","G/176/P","TRAPPIST-1e",36,"False",0,0,NA,0,0,"Janita Lessonerry","True"
"8432","9007_01","Earth","True","G/1458/P","TRAPPIST-1e",18,"False",0,0,0,0,0,"Guyne Bookerson","False"
"4136","4411_01","Earth","False","G/721/S","PSO J318.5-22",37,"False",715,0,54,0,0,"Alendy Parsoney","True"
"3299","3543_02","Europa","True","C/116/P","55 Cancri e",17,"False",0,0,0,0,0,"Furudra Holatirint","True"
"8461","9034_04","Europa","False","D/288/P","TRAPPIST-1e",60,"False",0,NA,947,668,1,"","True"
"4321","4604_01","Earth","False","G/753/S","TRAPPIST-1e",37,"False",374,1327,10,81,0,"Tancis Wonglasquez","False"
"1615","1709_07","Mars","False","F/326/S","TRAPPIST-1e",19,"False",285,54,1246,102,0,"Cocowl Minen","False"
"1554","1649_01","Earth","True","G/265/P","55 Cancri e",14,"False",0,0,0,0,0,"Diandi Hinglendez","False"
"2639","2822_01","","True","G/450/S","55 Cancri e",3,"False",0,0,NA,0,0,"Patsya Harverez","True"
"3293","3536_01","Europa","True","A/40/S","55 Cancri e",28,"False",0,0,0,0,0,"Zosmas Ineedeve","True"
"1548","1638_01","Earth","False","E/119/S","TRAPPIST-1e",19,"False",414,0,66,307,0,"Roydo Ballocks","False"
"1064","1140_02","Europa","True","B/46/S","TRAPPIST-1e",34,"False",0,0,0,0,0,"Mergas Sofraten","True"
"6876","7277_01","Earth","True","G/1184/S","TRAPPIST-1e",36,"False",0,0,NA,0,0,"Neila Pittson","True"
"6072","6418_01","Earth","False","F/1329/P","TRAPPIST-1e",27,"False",93,0,0,0,772,"Gerly Beachez","False"
"2399","2580_01","Earth","False","G/412/S","TRAPPIST-1e",24,"False",19,676,0,26,0,"Gretty Pentss","False"
"7231","7727_01","Earth","False","E/507/S","55 Cancri e",33,"False",0,0,0,436,224,"Iree Hurchrisong","True"
"6394","6754_01","Europa","False","C/250/S","TRAPPIST-1e",25,"True",0,4209,0,2,896,"Marin Gealably","True"
"3953","4218_01","Mars","True","F/867/P","TRAPPIST-1e",29,"False",0,0,0,0,0,"Gops Tert","True"
"2692","2883_01","Earth","False","F/595/P","TRAPPIST-1e",28,"False",0,93,1282,0,0,"Brene Hanner","True"
"1949","2086_01","Europa","False","A/26/S","TRAPPIST-1e",65,"False",51,4451,0,20,397,"Marf Wasterivel","True"
"7725","8242_01","Earth","False","G/1330/S","TRAPPIST-1e",20,"False",2,2,876,8,0,"Melica Harmontry","True"
"7915","8454_01","Earth","False","G/1354/S","TRAPPIST-1e",19,"False",112,0,265,396,0,"Elle Workmans","False"
"2465","2645_02","Europa","False","C/95/S","TRAPPIST-1e",42,"False",3,2174,0,10860,2564,"Tach Improus","False"
"8656","9231_03","Mars","False","E/592/P","TRAPPIST-1e",22,"False",0,0,0,0,0,"Cus Paie","False"
"5828","6169_01","Earth","False","G/1000/S","TRAPPIST-1e",18,"",382,10,291,90,9,"Carley Harley","True"
"3116","3360_01","Europa","False","A/30/P","TRAPPIST-1e",52,"True",0,1429,0,1371,488,"Izares Brailidy","True"
"4738","5058_03","Mars","True","F/963/S","TRAPPIST-1e",42,"False",0,0,0,0,0,"Leos Apie","True"
"2016","2150_01","Earth","True","G/346/P","PSO J318.5-22",38,"False",0,0,0,0,0,"Walley Prickmantes","False"
"113","0116_01","Europa","False","D/4/P","TRAPPIST-1e",33,"False",1,2223,0,12,404,"Alhenah Suptive","True"
"3029","3280_01","Earth","True","G/534/P","PSO J318.5-22",31,"False",0,0,0,0,0,"Idace Ricks","True"
"8018","8580_01","Earth","False","G/1379/S","PSO J318.5-22",21,"False",4,3,149,17,442,"Leen Goldendrice","False"
"6797","7179_01","Earth","False","E/460/P","TRAPPIST-1e",53,"False",3,2251,0,95,12,"Denis Mullon","True"
"3372","3625_01","Earth","False","E/216/P","TRAPPIST-1e",37,"False",0,559,366,0,62,"Clarry Sterreray","True"
"937","0998_01","Europa","False","C/37/P","TRAPPIST-1e",56,"False",0,7447,0,253,35,"Muonin Suptibler","True"
"3093","3332_01","Mars","False","D/107/S","55 Cancri e",48,"",824,2,830,298,0,"Blat Flité","False"
"93","0099_02","Earth","","G/12/P","TRAPPIST-1e",2,"False",0,0,0,0,0,"Thewis Connelson","True"
"5317","5684_01","","True","B/218/S","TRAPPIST-1e",33,"False",0,0,0,0,0,"Zaninon Busive","True"
"174","0196_01","Mars","False","D/5/P","PSO J318.5-22",25,"False",1052,0,719,0,7,"Caper Emead","False"
"4094","4369_01","Earth","False","F/820/S","TRAPPIST-1e",19,"False",857,0,0,0,0,"Ermank Benderez","False"
"303","0336_01","Earth","False","F/74/P","TRAPPIST-1e",44,"False",695,1,16,0,0,"Maura Cookson","False"
"8506","9079_01","Earth","False","E/595/S","TRAPPIST-1e",55,"False",1,0,58,0,802,"Maryne Kellyons","True"
"5874","6220_01","Earth","False","F/1284/P","PSO J318.5-22",42,"False",0,168,0,113,461,"Rica Jacostaffey","False"
"1443","1524_01","Earth","True","G/236/S","TRAPPIST-1e",14,"False",0,0,0,0,0,"Therie Shawforden","True"
"3615","3883_03","Europa","True","B/150/S","55 Cancri e",13,"False",0,0,0,NA,0,"Dira Unreezy","True"
"2690","2881_01","Earth","False","G/457/S","55 Cancri e",6,"False",0,0,0,0,0,"Walley Brightez","False"
"3173","3421_01","Earth","False","F/704/P","PSO J318.5-22",40,"False",15,0,0,670,NA,"Lardy Burrilllins","False"
"2471","2648_01","Earth","False","G/421/S","TRAPPIST-1e",23,"False",490,313,0,6,0,"Allena Sullones","False"
"3339","3591_01","Earth","False","E/214/P","TRAPPIST-1e",22,"False",0,0,0,0,1609,"Elenay Serraynardy","False"
"7200","7693_01","Europa","False","B/252/P","TRAPPIST-1e",36,"False",0,2979,0,68,347,"Cherrak Roftfuling","True"
"2332","2512_01","Europa","False","C/91/S","55 Cancri e",33,"False",0,8759,0,2788,4513,"Sabiton Parymider","False"
"185","0206_01","Europa","False","C/9/S","55 Cancri e",NA,"False",2,1720,12,1125,122,"Nuson Brugashed","True"
"519","0555_01","Europa","True","C/20/P","55 Cancri e",61,"False",0,0,0,0,0,"Alraixa Graciansus","True"
"2334","2513_01","Earth","False","","TRAPPIST-1e",28,"False",0,55,0,656,0,"Loree Mathison","False"
"4590","4890_02","Earth","False","F/932/S","TRAPPIST-1e",23,"False",0,0,874,NA,0,"Cline Browlerson","True"
"7989","8545_01","Earth","False","F/1753/P","TRAPPIST-1e",18,"False",0,0,7,717,0,"Regana Kirks","False"
"3699","3973_01","Europa","True","E/240/P","",29,"False",0,0,0,0,0,"Astorux Reedectied","True"
"729","0770_01","Earth","True","G/117/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Alendy Mclardson","False"
"7921","8458_04","Europa","True","C/319/S","TRAPPIST-1e",54,"False",0,0,0,0,0,"Tachib Sempreate","True"
"1868","1992_01","Mars","True","F/379/S","TRAPPIST-1e",21,"False",NA,0,0,0,0,"Lucan Killé","True"
"6659","7019_02","Earth","False","F/1457/P","TRAPPIST-1e",20,"False",0,750,957,0,722,"Kurta Nasquez","False"
"6106","6446_03","Earth","True","G/1047/S","TRAPPIST-1e",1,"False",0,0,0,0,0,"Willip Yatters","True"
"2017","2152_01","Earth","False","F/426/P","TRAPPIST-1e",45,"False",2138,0,0,659,0,"Eulah Bakericks","False"
"7062","7515_01","Mars","True","F/1437/S","TRAPPIST-1e",24,"False",0,0,0,0,NA,"Monam Gre","False"
"4844","5166_01","Mars","False","D/163/P","TRAPPIST-1e",32,"False",382,0,477,22,2,"Cor Porki","True"
"6368","6734_02","Europa","True","C/249/S","55 Cancri e",14,"False",0,0,0,0,0,"Shail Sparsaxle","True"
"1928","2061_01","Europa","False","D/65/P","TRAPPIST-1e",34,"False",0,5063,0,56,327,"Dscha Sedece","True"
"683","0712_02","Mars","","F/150/P","TRAPPIST-1e",2,"False",0,0,0,0,0,"Crans Apeau","True"
"8055","8612_01","","False","G/1399/P","TRAPPIST-1e",31,"False",4,9,870,0,0,"Carlen Welles","False"
"5445","5812_04","Earth","True","G/943/S","TRAPPIST-1e",2,"False",0,0,0,0,0,"Ireen Domington","True"
"1802","1918_03","Europa","False","A/23/S","TRAPPIST-1e",38,"False",34,2043,0,1339,0,"Hallux Assibler","True"
"5758","6102_01","Earth","False","F/1165/S","PSO J318.5-22",26,"False",104,0,0,280,216,"Jilley Figuez","False"
"6033","6378_01","Earth","True","G/1034/S","PSO J318.5-22",16,"False",0,0,0,0,0,"Margio Foxter","True"
"1122","1186_04","Earth","False","F/227/S","TRAPPIST-1e",48,"False",0,33,654,0,113,"Oraryn Browlerson","True"
"3627","3903_01","Earth","False","G/636/P","55 Cancri e",2,"False",0,0,0,0,0,"Glendy Doughan","False"
"4219","4494_01","Mars","True","F/846/S","TRAPPIST-1e",28,"False",0,0,0,0,0,"Labix Weeke","True"
"214","0223_01","Earth","False","G/35/S","TRAPPIST-1e",21,"False",0,2,665,0,9,"Evan Sykess","False"
"374","0410_01","Earth","False","F/72/S","55 Cancri e",21,"False",0,150,0,567,0,"Tyrona Roachoanand","False"
"3318","3562_01","Mars","False","E/212/P","55 Cancri e",21,"False",2581,354,1158,139,548,"Cole Nad","False"
"6518","6882_01","Mars","True","F/1430/P","55 Cancri e",32,"False",0,0,0,0,0,"Rail Dake","True"
"6942","7365_01","Earth","False","G/1183/P","TRAPPIST-1e",20,"False",0,802,0,16,0,"Ivanna Wilderssen","False"
"6751","7121_01","Europa","True","B/269/S","55 Cancri e",23,"False",0,0,0,0,0,"Alkurak Dressink","True"
"4731","5050_01","Earth","False","F/1028/P","TRAPPIST-1e",31,"False",433,111,238,86,0,"Loree Wolfernan","False"
"3191","3439_01","Europa","True","B/130/S","TRAPPIST-1e",28,"False",0,NA,0,0,0,"Alarmus Modent","True"
"1635","1730_01","Earth","False","E/106/P","55 Cancri e",17,"False",68,0,0,0,795,"Elson Curton","True"
"6029","6372_04","Europa","True","B/216/P","55 Cancri e",18,"False",NA,0,0,0,0,"Hadaton Reelest","True"
"7901","8438_01","Mars","False","F/1624/S","TRAPPIST-1e",32,"False",725,0,1641,0,0,"Kohs Prist","False"
"3378","3634_01","Earth","False","E/242/S","TRAPPIST-1e",29,"False",25,692,0,0,1,"Greggy Merce","True"
"7521","8043_01","Europa","False","A/97/S","55 Cancri e",45,"False",5,17901,0,79,281,"Hadalm Oppont","True"
"7703","8219_01","Earth","","G/1335/P","TRAPPIST-1e",18,"False",3,0,3,1773,0,"Ralda Flynnis","False"
"6361","6727_01","Earth","False","G/1090/P","TRAPPIST-1e",29,"False",0,316,0,NA,338,"Andyn Humphreyes","True"
"7879","8406_01","Mars","False","D/250/S","TRAPPIST-1e",21,"False",1214,179,566,NA,619,"Beal Merte","False"
"885","0947_01","Earth","False","G/138/P","55 Cancri e",26,"False",0,474,0,0,201,"Lyny Frandriquez","False"
"8296","8860_02","","True","F/1825/P","TRAPPIST-1e",7,"False",0,0,0,0,0,"Guls Vloaf","True"
"7528","8050_02","Earth","True","","TRAPPIST-1e",1,"False",0,0,0,0,0,"Ivanne Frazie","True"
"3628","3903_02","Earth","True","G/636/P","TRAPPIST-1e",1,"False",0,0,0,0,0,"Anton Booness","False"
"8193","8757_01","Earth","False","G/1409/S","TRAPPIST-1e",28,"False",1,1484,210,0,5,"Vine Danielps","True"
"4805","5128_02","Mars","False","F/1045/P","TRAPPIST-1e",21,"False",0,1,2832,0,0,"Frus Frazo","True"
"5795","6137_03","Earth","True","G/994/S","TRAPPIST-1e",32,"False",0,0,0,0,0,"Hary Serry","True"
"1595","1690_01","Earth","False","F/335/P","TRAPPIST-1e",28,"False",0,26,88,5,754,"Heryle Paulllegory","False"
"8194","8759_01","Mars","False","F/1695/S","TRAPPIST-1e",25,"False",520,0,139,0,77,"Tart Chate","False"
"629","0656_01","Earth","False","G/101/P","TRAPPIST-1e",32,"False",0,0,0,768,3,"Nicey Gordond","False"
"2930","3175_01","Europa","True","B/104/P","55 Cancri e",38,"False",0,0,0,0,0,"Altardr Mosteraked","True"
"7768","8291_01","Earth","True","G/1339/S","TRAPPIST-1e",18,"False",0,0,0,0,0,"Bony Mathison","True"
"3356","3609_02","Europa","False","C/118/P","TRAPPIST-1e",27,"False",0,325,0,8,1622,"Mesaton Fralledic","False"
"2527","2712_01","Europa","True","B/105/S","TRAPPIST-1e",44,"False",0,0,0,0,0,"Mothab Doorge","True"
"7027","7483_01","Mars","False","E/485/P","PSO J318.5-22",43,"False",244,0,358,160,800,"Wille Winie","True"
"2125","2277_01","Earth","False","G/362/S","TRAPPIST-1e",19,"False",26,313,470,0,0,"Diandy Wallerson","False"
"5670","6022_01","Earth","False","F/1243/P","TRAPPIST-1e",24,"False",0,0,0,14,631,"","False"
"5134","5484_01","Mars","True","F/1050/S","55 Cancri e",45,"False",0,0,0,0,0,"Masal Monie","True"
"2193","2347_04","Earth","True","G/377/P","PSO J318.5-22",0,"False",0,0,0,0,0,"Joanry Wellierras","True"
"4113","4390_03","Mars","False","F/903/P","TRAPPIST-1e",27,"False",875,0,61,289,0,"Rants Vloaf","False"
"8010","8573_01","Earth","False","F/1652/S","TRAPPIST-1e",34,"",10,4,1,0,791,"Marine Harry","True"
"5397","5763_01","Earth","False","F/1099/S","TRAPPIST-1e",40,"False",0,0,56,1,642,"Andan Alentonway","False"
"6526","6893_01","Europa","True","B/261/S","TRAPPIST-1e",29,"False",0,0,0,0,0,"Winork Dreamspric","True"
"8427","8999_01","Mars","False","D/274/S","55 Cancri e",32,"False",2555,0,456,2,0,"Roswal Raste","False"
"1124","1187_01","Earth","False","F/228/S","TRAPPIST-1e",30,"False",0,575,180,4,44,"Erick Matts","False"
"6832","7219_02","Europa","True","C/235/P","TRAPPIST-1e",2,"False",0,0,0,0,0,"Pheino Arible","False"
"8418","8989_03","Europa","True","B/291/P","TRAPPIST-1e",29,"False",0,0,0,0,0,"Graston Invebodene","True"
"3807","4065_01","Earth","False","G/665/P","TRAPPIST-1e",25,"False",1339,1,360,0,0,"Doryn Olshaffey","False"
"8341","8906_01","Earth","False","F/1723/S","55 Cancri e",19,"False",720,2,NA,NA,0,"Rena Gainney","False"
